id;tweet;label
284;@RezaAzul0 @Luis_Aragon_V @varllaga7 @JLUIS_CUEVAS Jajajaja este wey! Jaja andan de hocicones siempre y hasta de ta… https://t.co/ksOuCfbIg0;NEU
285;75 años de @CDeportivoFAS! ;NEU
286;Mogi Mirim, Brasil;NEU
287;Sigue creciendo mi emporio. Cómo @orlegi . Ahora estoy en Zaragoza para comprar algo.  Zaragoza y Blvd. Independenc… https://t.co/hJTNDom9WL;NEU
288;@RusoZamogilny Además supongo que ya aprendió a jugar liguillas y hoy no es parámetro , le tocó contra el gran plantel del Mazatlán 🤣🤣🤣;NEU
289;@marcio_teruel @CDeportivoFAS Esa zurda bien trabajada.. se te quiere aquí en Santa Ana,  Marcio.. abrazo fuerte en la distancia.;NEU
290;@LaComerOficial por que la que auxilia en las cajas de autocobro tiene una cara de pocos amigos y una actitud de qu… https://t.co/wpiyc5P53u;NEU
291;Nuevamente el poder sobre los periodistas que no hablan bien de ellos mal por este Director de radio Heraldo Mx se… https://t.co/2z0nLeyj3s;NEU
292;@andresguzbj En el bosque de Aragón hay área con varias de esas figuras;NEU
293;Feliz cumpleaños @CDeportivoFAS y gracias por la oportunidad de llevar sus colores en mi corazon. Desfrute fasistas… https://t.co/Xd1QUP6ON0;NEU
294;@_itspotter A mí es que el Rafa que está con Carmen me encanta, saca su mejor lado… un poco parecido al brother de Aragon 🥺🙈;NEU
295;#SURESTESUR #COATZACOALCOS #NOTICIAS ;NEU
296;"… https://t.co/ND0CiEvTxS""";NEU
297;@vickyloru @saludand @jesusraguirre Completamente de acuerdo , y ahora siguen peor todavía . En Zaragoza en el royo así es.;NEU
298;Barça-Zaragoza, Messi metió 3 goles y tenía un penal para hacer póker. Se lo cedió a Ibrahimović.;NEU
299;"… https://t.co/MrEdtmhxB8""";NEU
300;@GraceAn46800989 @maca_online No está en Sky, es en Heraldo TV.;NEU
301;@Luis_Aragon_V @varllaga7 @JLUIS_CUEVAS Esta bien, nosotros celebramos campeonatos. ;NEU
302;Un presidente comarcal del PSOE se embolsa en 45 minutos 1.925 euros en dietas;NEU
303;Barcelona;NEU
304;@drlejtik @aurelianogarcia @bonnybaezaj Tuvo más respeto la campaña que hicieron en aquella Feria de Zaragoza, 2015... #Respeto.;NEU
305;@RezaAzul0 @varllaga7 @JLUIS_CUEVAS Será el sereno, Gano el NECAXA. Así hayamos festejado 10, nosotros festejamos.… https://t.co/2r90uF6C20;NEU
306;𝗠𝗔𝗭𝗔𝗧𝗟𝗔́𝗡;NEU
307;Carretera Navolato Km 12.5;NEU
308;@Aragon_Regina29 Q Bueno bonita;NEU
309;Juanfer😍;NEU
310;@isidrocorro Buenas noches ! ;NEU
311;CDMX, México. ;NEU
312;@lwalforbes Teruel como dice la Jess;NEU
313;Es que si es momento teruel no van a enfocar igual que no enfocaron la primera vez;NEU
314;@RusoZamogilny Ni un mendigo tiro a portería !!!!… que frustrante … si eso no es estar mal dirigidos 🤷🏻‍♂️;NEU
315;#Judiciales || Realizan vista pública contra pandilleros que extorsionaban en Zaragoza;NEU
316;San Salvador, El Salvador;NEU
317;@renacova En efecto … pero la ofensiva está acorde , ni un solo tiro a gol en todo el primer tiempo !!!…es frustrante;NEU
318;@D_teruel Gracias!!! Y a eso voy, a empezar este viaje!!;NEU
319;Hasta Vir loz ha dejado solos... igual llego el momento teruel;NEU
320;Alcalde de #Zaragoza es nota nacional, corre a reporteros del Palacio Municipal con fuerza pública;NEU
321;Xalapa;NEU
322;@ricardomraphael @AdrianLarisC @heraldodemexico Otro que cae ;NEU
323;@Arturo_Rdgz @monerorape En el Heraldo puro CHAYOTE … basta ver lo que le hicieron a @ricardomraphael;NEU
324;Fausto (ed. bilingüe);NEU
325;Veracruz, Veracruz de Ignacio;NEU
326;La Prodecon delegación #Aguascalientes invita a los contribuyentes a verificar que cuenten con lo necesario para po… https://t.co/NKSLgXnl8s;NEU
327;Mil puntos a quien adivine que personaje de Angélica Aragón pasó por aquí 🙊 https://t.co/SyoekA0hGh;NEU
328;@patodelacalera No me atrevía a decirlo.;NEU
329;Chile;NEU
330;@pulquedemazapan Uff, al menos no fue Shakira La Cantante. https://t.co/KjC1MhGRuE;NEU
331;@macariomx El Heraldo? Qué no es ese periódico que compara a Merkel con Clowndia? Favor que le hacen a… https://t.co/hQnFFNdojP;NEU
332;@JM_huesca No se que esperasssss;NEU
333;Les comparto este atardecer naranja tomado en la plaza Ignacio Zaragoza de Nuevo Laredo. 🌥🧡;NEU
334;" r… https://t.co/grKWXIATSz""";NEU
335;De San Juan de Aragón para el mundo...🔥😎 ¡Hacemos las mejores playeras! 👊🏼💥👏🏼;NEU
336;En ChilangoLand;NEU
337;de 6 meses para acá me siento muy feliz ❤️‍🩹;NEU
338;@JLUIS_CUEVAS 3.- A mi Necaxa no le tiemblan las piernas   en los juegos que tiene que ganar así sea el Cruz azul o el Real Madrid💪🏻⚡️⚡️⚡️;NEU
339;Santi no retiene el balon, no le da continuidad al juego, le cuesta un mundo ser referente de ataque, insisto, es u… https://t.co/19BOzfGEYe;NEU
340;Necesitamos más seguridad en colonia Aragón Inguaran. ⁦@Claudiashein⁩ ⁦@fchiguil⁩ ⁦⁦@SSPCMexico⁩  https://t.co/F2As3Lkkjl;NEU
341;@xit_zaragoza @FatimaAleG @AlexaGissara @Alexa_Illanes20 si soy jajajajajajjajaja https://t.co/w8rLzNVwTS;NEU
342;@Zabdi_huesca @Rodrigo44926577 @Mr_InvisibleO @tutiofifa Ya estas hasta el pincho;NEU
343;Pero no regreses a el Heraldo. https://t.co/3npKE6SGla;NEU
344;El Heraldo. Triste regreso. Pronto final https://t.co/RpOT0vfFKs;NEU
345;@sapase_ecatepec Según con la rehabilitación del pozo que está en cercanías de Plaza Aragón muchos nos beneficiaria… https://t.co/vihFenwOxl;NEU
346;“Los supuestos hinchas le hicieron daño al equipo”, aseguró el máximo accionista de Unión Magdalena en diálogo con… https://t.co/M6PASzKayZ;NEU
347;@aragon_memes Aquí el congrio seco. https://t.co/FyLUgJ7w02;NEU
348;@aragon_memes Congrio a la bilbilitana. https://t.co/8Gd0ApiVuk;NEU
349;@aragon_memes Garbanzos con congrio a la bilbilitana. https://t.co/UAyXmkerUG;NEU
350;@Zabdi_huesca @tutiofifa @isydrox @Adr1anefYT @maniako57_ws Que tal ese Davies?;NEU
351;@Lobita_Aragon @larevueltita Hay amixx seguro eres fan de goku https://t.co/P0ghmrekDq;NEU
352;@mariomunoz Yo tengo dos y no sé mucho, pero no me rindo. Éxito, está linda!;NEU
353;q guapo mi novio 🤤;NEU
354;En el Heraldo de México https://t.co/R0IfsN6bLv;NEU
355;IES Tubalcaín de los cojones (Tarazona, Zaragoza);NEU
356;@Hina_Misora Y sigo jugando Dota, por fin sali de heraldo....;NEU
357;Julian está volando;NEU
358;Este miércoles elementos de seguridad estatales y federales rescataron en el municipio de Juchitán de Zaragoza, Oax… https://t.co/B4u1Wndy5g;NEU
359;@ivetteae El Topolino, taqueria en la unidad aragon.;NEU
360;Dos se salieron de la pista, una de ella terminó chocando contra un muro y la otra tuvo una «fractura del tren prin… https://t.co/ZxrHPYIb3z;NEU
361;Morito's Love 14/02/2022 en Jardines de Atizapán, Atizapán de Zaragoza https://t.co/eMEicpg99t;NEU
362;🏆🔥 𝗔𝘇𝘁𝗲𝗰𝗮 𝗨𝗡𝗢 en vivo → https://t.co/pTWp6GK1VU;NEU
363;" Sofía A… https://t.co/zlXCuUOY7W""";NEU
364;"Invitación al programa ""Tiempo de Negocios"" por Heraldo Televisión Canal 10 de TV abierta con Darío Celis, les comp… https://t.co/aHo2INDSzW";NEU
365;@Franco__RP @ManCity Que sean 100M;NEU
366;No bueno julian😍;NEU
367;MATI HABLANDO CON SOFI ARAGÓN, QUE SUPERIOR ES EL SOFTI ❤️ https://t.co/o4kAJXvGS5;NEU
368;Mati hablando con sofi aragon 😭;NEU
369;Teruel https://t.co/zhb2Yh0j7Z;NEU
370;#ChiringuitoBarcelonaLa copa de Ferias  españoles solo la jugaban las ciudades de Barcelona, Zaragoza y Valencia qu… https://t.co/iyNcCMMHaW;NEU
371;@JoseRom27793041 te echo de menos): 🤍;NEU
372;@Pepi02543369 Tiene que ser fake, Teruel no existe;NEU
373;@aragon_litzyy Quiero🤍;NEU
374;Y por ahí que aclaren si no influyeron en El Heraldo… https://t.co/iGsQbcdavg;NEU
375;@ricardomraphael @AdrianLarisC @heraldodemexico El Heraldo al servicio de la 4T.;NEU
376;@Marti_dice los del heraldo los más mavelyn stan &lt;NEU
377;🚨 Nuevo accidente fluvial en Magangué, Bolívar, genera pánico en la comunidad;NEU
378;Colombia;NEU
379;bésame hasta que se me quite lo triste;NEU
380;Si tu quieres podemos ayudarte, no destruyas tu vida ni la de los que te rodean.;NEU
381;Victoria, Tamaulipas;NEU
382;15 perros minutos y no avanza de Bosques de Aragón esta mierda de servicio @MetroCDMX #LineaB;NEU
383;“No más narcotráfico, no más corrupción, es la advertencia de Estados Unidos a las nuevas autoridades”, dijo el abo… https://t.co/Hz7nUOd9qi;NEU
384;@AlejandroChar se cree el mejor pero su ego y su avaricia lo va acabar quedo demostrado con las 2 millones de firma… https://t.co/qdqtZAoLHW;NEU
385;Bartlet es capaz de todo, asesinan a un segundo líder opositir de la Termoeléctrica la Huesca. El brazo armado de l… https://t.co/eFEB7VAcs6;NEU
386;19:27 #PrecauciónVial | Choque en F.C. Hidalgo y Calz. San Juan de Aragón, @TuAlcaldiaGAM, servicios de emergencia… https://t.co/h29F4VOiMe;NEU
387;@candee_aragon @Delferreyra14 Cerra el orto😡😡;NEU
388;@candee_aragon @JoelMercado_ yo si, hasta dije que iba a comprar uno jsjajsj;NEU
389;Nueva oferta de teletrabajo de Analistas Programadores para Incoming Domain!;NEU
390;@JoelMercado_ @Delferreyra14 se vale cerrar un poco el orto;NEU
391;CHA Valle de Echo (Huesca), en contra del traslado de su ambulancia a Berdún.-;NEU
392;A Coruña, Galicia;NEU
393;@ymouled Tengo un amigo negro, de padres guineanos, que siempre cuenta la de veces que le paraba la poli al ir al i… https://t.co/OscDQviDZs;NEU
394;@velascoluisf CALI ES UN CAOS DE 🚍BUSES, POLLUTION, RUIDO y ENFERMOS de COVID, Ojos, Oídos, Faringe, Pulmón, Asma;NEU
395;Würzburg, Alemania;NEU
396;Estimado Ricardo,siempre habrá un lugar donde Usted pueda continuar su excelente labor periodística. ;NEU
397;CDMX;NEU
398;@5men7arios @GustavSolokov @LuisdelPrado @mejoreszasca @pabloharour @J_Zaragoza_ @pilar_suarez70 Independientemente… https://t.co/V8GMThtSH6;NEU
399;@Delferreyra14 @candee_aragon Eu mal, me había olvidado de eso. Ahora me puse triste;NEU
400;Salir es huesca be like: hoy no salgo y acabar en el bohemia smh;NEU
401;@velascoluisf CALI ES UN CAOS DE 🚍BUSES, POLLUTION, RUIDO y ENFERMOS de COVID, Ojos, Oídos, Faringe, Pulmón, Asma;NEU
402;Würzburg, Alemania;NEU
403;@Delferreyra14 @JoelMercado_ ustedes no querían jugar, todas putas;NEU
404;q destrozada estoy sentimentalmente;NEU
405;@JoelMercado_ @candee_aragon si, somos la segunda opción;NEU
406;De la iglesia a OnlyFans: ella es Nala Ray, la hija de un pastor que hoy gana MILLONES con sus fotos - Heraldo USA https://t.co/oRmnbscJKA;NEU
407;En un país decente morirías de inanición picando piedra en Teruel en pleno invierno, HDLGP. https://t.co/YXJjDLsPaj;NEU
408;Suman cinco despidos y renuncias por caso de René Villarreal - El Heraldo de Chihuahua https://t.co/Yvvi53M1Jp vía @GoogleNews;NEU
409;Suman cinco despidos y renuncias por caso de René Villarreal - El Heraldo de Chihuahua https://t.co/Yvvi543D7Z vía @GoogleNews;NEU
410;Con Ever Santos, entrevistado en El Heraldo. https://t.co/PcPjBDNLqu;NEU
411;Será mucho pedir que le niegen la entrada a Colombia al Sr Iván Duque que se encuentra de vacaciones con plata del heraldo público;NEU
412;Cuando sea grande quiero el flow de Mads https://t.co/DtwYYNyUZ2;NEU
413;@candee_aragon @Delferreyra14 ya nos cambia;NEU
414;@AlineSi54210426 @AngelicaAragon_ Icónica 👏👏 Angélica Aragón y solo ella ✨;NEU
415;@DraHuesito @sepsispam Orgullosamente egresado del Zaragoza hace 16 años;NEU
416;La Fuerza Pública capturó en flagrancia a 10 individuos por explotación ilícita de yacimientos mineros en el suroes… https://t.co/sjT5PWpVx5;NEU
417;Un poquet d'aire en #Zaragoza bufando a 18 km/h #orache;NEU
418;Agentes de la Policía apoyan a Personal de #ProtecciónCivil durante el traslado de una mujer de 27 años al Hospital… https://t.co/P9i5DSUH52;NEU
419;Muere José Gil Lecha, expresidente del Zaragoza que se marcó como objetivo devolver al club a la élite del fútbol e… https://t.co/uzXEw2dVyw;NEU
420;El Cuerpo de Bomberos se encuentra trabajando en un segundo incendio dentro de una maderera y chatarrera en la Carr… https://t.co/WPxXeh9wfO;NEU
421;Vehículos de #emergencia y la #CruzRojaMexicana acuden a  Av 608,  San #Juan de #Aragón IV #Sección,  #Gustavo A.… https://t.co/yPQkxfqvWs;NEU
422;@amerikfernandaa Ay no es que yo amo mucho esa maestra por eso volví a meter materia con ella, creo que si te conté… https://t.co/d3IonCNMmn;NEU
423;@mauriciovr4 @RealZaragoza Jeraldino al Zaragoza cumple su sueño europeo;NEU
424;Torrecilla demanded for Ángel López’s appearance at Real Zaragoza https://t.co/5c6og0fUtu;NEU
425;Bueno es verdad, también está #JoseRamonLopezBeltran https://t.co/krIqtwIyUi;NEU
426;Pues al Zaragoza lo van a comprar el grupo Orlegi ese seguro.  No sé cómo coño serán pero peor que los de ahora no creo;NEU
427;19:02 #PrecauciónVial | Vehículo descompuesto en carriles centrales de Calz. Ignacio Zaragoza a la altura de Canal… https://t.co/3Rm2E3wYM0;NEU
428;@ricardomraphael @AdrianLarisC @heraldodemexico Lo presionaron y El Heraldo tuvo qur aceptar correrte o ya no les darian Chayote.;NEU
429;@TaniaOrVe @AristeguiOnline A este si lo acaban de correr de el heraldo radio, quién crees que es el culpable? 🙄 https://t.co/Q4sDMMWlaD;NEU
430;@J_Zaragoza_ El PSOE solo persigue la corrupción si el corrupto no es del PSOE. https://t.co/gbJUQXeLKt;NEU
431;Los indicios de ansiedad y depresión disminuyeron entre 5.4 y 6.7% tras el reinicio de las clases presenciales en l… https://t.co/B4OiR50H6C;NEU
432;Ahora suena Catherine Of Aragon de Rick Wakeman en el segmento Prog Rock;NEU
433;Chile;NEU
434;Wey JAJAJA que onda con todo lo que le he aguantado a fincas por 4 meses por una miseria de dinero, pudiendo aguant… https://t.co/FbSivMq7gj;NEU
435;@J_Zaragoza_ Un bufón dando lecciones… qué osadía;NEU
436;El rastro de los dinosaurios en Aragón: del Pirineo a la Sierra de Albarracín https://t.co/oJ1dOHy0Zg via @heraldoes;NEU
437;@Erasmonoficial @TwitterMexico Eso o no le importa a tanta gente 🤷🏽‍♂️;NEU
438;El supuesto espionaje al hermano de Ayuso desde una empresa municipal reaviva la guerra interna entre Génova y Sol https://t.co/ChjZJDuh4T;NEU
439;Gobierno de Aragón : No eliminar 15 ambulancias del medio rural https://t.co/Ze39Roh7og vía @change_es;NEU
440;@Piromana696_ Claro, porque a chillidos de marrano...;NEU
441;¿El gobierno pelea por detener la violencia desde los años 80's?;NEU
442; 26 de septiembre;NEU
443;quienes para https://t.co/Hpl3RlQAdF;NEU
444;@_vaneeeR No!! Era en la esquina donde ahora es un Telcel , tú dices tal vez el broche de oro, guerrero esquina con Zaragoza;NEU
445;@MiguelP51520329 @NoticiasCaracol Muchas gracias,;NEU
446;"… https://t.co/SVM1hhPypI""";NEU
447;☀️ Jaime I de Aragón: el rey que nació de una conspiración y cuyo nombre decidió un curioso ritual... https://t.co/vOW98qivUO;NEU
448;@ricardomraphael @AdrianLarisC @heraldodemexico Esperaba que el Heraldo no fuera chayotero que pena dan pero las pl… https://t.co/j124YFgWHE;NEU
449;Atardecer en;NEU
450;Sigo echo mierda, de esta no me recupero. Se nos ha puesto cara de Zaragoza 19/20.;NEU
451;Fresa meneando y el otro con la cabeza en Teruel.;NEU
452;@izarb3 Te puedes creer que viendo media décima la foto sabía que era Zaragoza y no había visto ni papeleras ni farolas???;NEU
453;@GirautaOficial @Santi_ABASCAL @GirautaOficial haciendo meritos para que te den un carguito en el partido?? Ahora q… https://t.co/PimkjPZVsv;NEU
454;Jesús Noé, de 31 años de edad, es acusado por la #Fiscalía de tentativa de homicidio. Lo atraparon en Aragón, #GAM… https://t.co/AUXyweCX0i;NEU
455;@rmonguasch @DolcaCatalunya En Andorra (la de Teruel no, la otra) nada de esto ocurre, si no fuera por la civilizac… https://t.co/b18CBiRvko;NEU
456;Castillito de arena en las playas de Aragón , cerca del bosque https://t.co/SpAZXemTkU;NEU
457;Y literalmente ya sólo será eso estos últimos días pero que aburrido, ni hago nada ahi ni hago lo que tengo que hacer acá;NEU
458;Y es que, ya dije que hasta el viernes mínimo para que me den mi semana completa;NEU
459;O sea, pues ya hoy solo escuché música, conté cosas, pesé cosas, sacando todo al comedor pero que horrible jajja;NEU
460;CADENA 7 y sus repetidoras, fm 102.7, @RadioSportFM983 , radio AIRETAFÍ 97.5, RADIO CONGRESO 96.5, RADIO EL PEAJE R… https://t.co/RFfUWYyG80;NEU
461;Estoy hasta la chingada de fincas no soporto estar mas ahí;NEU
462;@marte_para @Alquimia_77 @soze_keysersoze @J_Zaragoza_ Cuando te has jugado la vida por la libertad de otros en Esp… https://t.co/bRkxnpruJR;NEU
463;que ya te extraño, aunque te haya visto ayer;NEU
464;@sepsispam Vente al zaragoza papuuuu acá no solo hacen guardias… nets hacen una residencia quirúrgica bien perra y acá viven  básicamente;NEU
465;@J_Zaragoza_ El PSOE defiende que debe gobernar el PSOE incluso cuando pierde las elecciones.;NEU
466;#Poste dañado de CFE a punto de caer en Dolores Ladrón de Guevara y Ignacio Zaragoza, Colonia Del Nte. #Monterrey v… https://t.co/O4KRbq8ri0;NEU
467;@ricardomraphael @AdrianLarisC @heraldodemexico Don Ricardo Rafael, usted es muchi más que el Heraldo de México, si… https://t.co/ZJqqZf1Dnh;NEU
468;@Kaffievillano Hola, tu columna en el heraldo hoy.;NEU
469;@marte_para @fhcorrales @J_Zaragoza_ Si tienes un partido compuesto por condenados , simpatizantes y cargos de ETA.… https://t.co/8IgbYdNPsT;NEU
470;@Oscar_Madrigal_ @PedroGo88032718 @Kaneta59591625 @J_Zaragoza_ Franco sigue vivo?;NEU
471;Contundente Virgilio Álvarez Aragón en https://t.co/D83hQHRxFr;NEU
472;@teruel_andres @jmpadillas99 Animo Padi, es uno nada más el que necesitas y todas esas ya te perdieron;NEU
473;@Gerard_Rock Ahora te nombro Geraldo el Heraldo.;NEU
474;Un poco del ambiente que se vive aquí en la oposición desde la bella Arabia de Atizapán de Zaragoza. Saludos a la… https://t.co/Xh0yRnlaSA;NEU
475;https://t.co/X4jdIBPEy3 Nunca Madrid. Siempre Izquierda. Siempre Comunismo. Siempre Euskadi. Siempre Caspe. Siempre… https://t.co/Nl3GSJvfDE;NEU
476;Y ZARAGOZA 😍;NEU
477;oye que el Zaragoza siempre felicita a media España y hoy ni se ha molestado en poner nada a Javi Ros, ni disimular ya;NEU
478;#Cultura:;NEU
479;Huesca, Aragón, España;NEU
480;@Cicmty @CFE_Contigo solicito reportar un poste a punto de caer en la calle Ladrón de Guevara y Zaragoza en la colo… https://t.co/unlM9pcC0e;NEU
481;Tirado 🔁 Muetterties ;NEU
482;@A___Moreno Ay esas bibloque que iba a ser la panacea. Y a Teruel en dos horas, se vendía hace dos décadas cuando l… https://t.co/FuQbt4pJPB;NEU
483;El incendio se dio a un costado de la preparatoria Jesús Juárez Barbosa ;NEU
484;San Luis Potosi;NEU
485;Las🌧️han humedecido y compactado el manto❄️ y⬇️espesores⬇️2.100 m,  en forma de 🌨️⬆️ con fuerte #viento NW ⬆️placas… https://t.co/t1zcS4WJVj;NEU
486;@Zabdi_huesca @Marcelo84154846 @Mr_InvisibleO @tutiofifa Está diciendo que por el 30-35 debería ir, tu estás bastan… https://t.co/Maob0mZWw1;NEU
487;@07Alesito @MesQueUnCule8 @denic_fcb @elchiringuitotv @EduAguirre7 Aquí en Zaragoza no hay dictaduras, aquí se vive… https://t.co/Cx9OU6Tedw;NEU
